Date,Month,Quarter,Product,Category,Region,Customer Segment,Units Sold,Revenue,Cost,Profit,Discount,Acquisition Channel
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,East,Value Seekers,33,2440.2459081804936,1328.0205381862077,1112.225369994286,0.11703370133789504,Paid Search
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,East,Mainstream,35,2764.567958342584,1490.4052733424896,1274.1626850000944,0.0746080599619146,Organic Search
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,East,Mainstream,36,2843.518870346318,1560.705490301807,1282.8133800445112,0.0868704873041651,Email
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,East,Mainstream,33,2378.7337776247236,1257.8351023859088,1120.8986752388148,0.12405650039371711,Paid Social
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,East,Mainstream,38,2989.797323801636,1583.7750715036898,1406.0222522979464,0.10611307202099363,Paid Search
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,East,Premium,29,2456.9800332699447,1335.7436185551746,1121.23641471477,0.036194423892975724,Organic Search
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,East,Premium,25,2036.3393986101967,1085.4124199443013,950.9269786658954,0.03210639712506921,Email
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,East,Premium,27,2044.0869874796656,1097.296453785578,946.7905336940876,0.15646360681682078,Paid Social
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,East,Premium,20,1507.4787458421483,862.7331638286254,644.745582013523,0.10004256888653865,Paid Search
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Value Seekers,29,2370.11288457744,1279.1603235553039,1090.9525610221363,0.05705971752409572,Organic Search
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Value Seekers,36,2678.6915923433016,1496.83918918964,1181.8524031536617,0.11970983183620211,Email
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Value Seekers,37,2528.565573444559,1392.3085801322534,1136.2569933123057,0.1745982046331491,Paid Social
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Value Seekers,38,2780.1886744012922,1533.7655300607776,1246.4231443405147,0.1677175895145727,Paid Search
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Mainstream,29,2391.939623629729,1343.5935356186596,1048.3460880110692,0.045822047992078646,Organic Search
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Mainstream,26,2127.2847478082895,1197.687124482845,929.5976233254444,0.049576608225319105,Email
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Mainstream,32,2435.688375052728,1301.7779888870264,1133.9103861657018,0.1561371045285269,Paid Social
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Mainstream,36,2631.025080937322,1433.9675710897707,1197.0575098475513,0.12547875819159848,Paid Search
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Premium,27,2066.561213947484,1120.8892750136583,945.6719389338255,0.0768407937464943,Organic Search
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Premium,20,1597.8244707081426,873.6741447455533,724.1503259625892,0.052496979626520675,Email
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Premium,24,1648.1010303987582,873.5041079989701,774.5969223997881,0.17913810073085853,Paid Social
2024-01-01 00:00:00,Jan,Q1,Smart Kitchen,Home,West,Premium,20,1418.4053406885887,753.1207888953718,665.2845517932169,0.16702892673601474,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Value Seekers,61,3977.6787262251096,2135.83257443172,1841.8461517933897,0.07609501784427998,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Value Seekers,68,4447.531837626042,2482.6782484602923,1964.8535891657498,0.11181143320700362,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Value Seekers,46,2767.0125130829388,1547.2565399282553,1219.7559731546835,0.12186187072688154,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Value Seekers,59,3381.82798261436,1981.7098139545774,1400.1181686597824,0.14608348623306727,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Mainstream,60,4132.001970368637,2356.2981348487156,1775.703835519921,0.058568133659442606,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Mainstream,52,3463.6757272029895,1983.8620711354652,1479.8136560675243,0.08119271400043288,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Mainstream,49,3206.526485522923,1793.3370163106197,1413.1894692123033,0.12309019244851827,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Mainstream,31,2051.5333890689053,1124.7588599657613,926.774529103144,0.08423062244704879,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Premium,0,1963.6117681836113,1043.6395261534176,919.9722420301937,0.038692342018773085,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Premium,36,-25.0,1275.6076176423342,1005.7617890557246,0.08901036640360745,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Premium,22,1309.1407766442828,727.9119171383157,581.2288595059671,0.17758495754417877,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,North,Premium,27,1652.2592356995722,904.9825060893526,747.2767296102196,0.12067214597486327,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Value Seekers,26,1770.2461754556898,1048.620116834011,721.6260586216788,0.04495949975262711,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Value Seekers,48,3240.9114441387833,1868.8502146403064,1372.061229498477,0.10602107153167525,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Value Seekers,42,2354.34694718552,1374.2631389638884,980.0838082216317,0.18623881788298338,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Value Seekers,38,2419.5462057262466,1363.5652523402866,1055.98095338596,0.14493999011730999,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Mainstream,30,2051.8281410192444,1137.1924017774254,914.635739241819,0.03371454990963879,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Mainstream,31,2050.342315344748,1227.2546728021312,823.0876425426168,0.08060414866004792,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Mainstream,35,2119.552830256102,1210.3564925426645,909.1963377134375,0.14095008695420502,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Mainstream,24,1511.9602081975017,801.2867275633712,710.6734806341306,0.09443018587003986,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Premium,34,2484.9162914008098,1336.7264720066376,1148.1898193941722,0.037920338442515654,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Premium,32,2358.3257443520115,1301.1828425626938,1057.1429017893176,0.0333906279947545,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Premium,23,1438.6850068557176,822.5563724456442,616.1286344100733,0.13568431750147952,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,South,Premium,32,2172.097854563859,1270.3332810057857,901.7645735580734,0.08059019607539375,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Value Seekers,57,3800.3922085033914,2090.574879220378,1709.8173292830134,0.08235075465706848,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Value Seekers,69,4600.177574895983,2673.205153186631,1926.9724217093517,0.07320941580154872,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Value Seekers,38,1971.0464749545554,1144.5428964913594,826.5035784631959,0.1792924677662086,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Value Seekers,37,2240.3928342753616,1301.4327314872016,938.9601027881599,0.09650715553054749,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Mainstream,52,3620.6509514944973,2032.5711473902513,1588.079804104246,0.0488269855280204,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Mainstream,39,2554.3270143333525,1410.7392978504613,1143.5877164828912,0.037925194395285765,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Mainstream,41,2469.775068029602,1368.7754459475573,1100.9996220820449,0.13128369663980352,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Mainstream,47,2830.6933286562366,1597.3551638769047,1233.338164779332,0.171918699589021,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Premium,26,1779.4297125207975,1019.7864203454474,759.6432921753501,0.048209968514648406,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Premium,15,1028.7167258899287,574.5867455701022,454.1299803198266,0.0712986471451825,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Premium,23,1367.9590344403844,790.6313243190316,577.3277101213528,0.16290819186756206,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,East,Premium,27,1875.207921114913,1015.0157188526688,860.1922022622442,0.04759361554515776,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Value Seekers,42,3051.036431147045,1698.1083803152094,1352.9280508318354,0.054405775982604876,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Value Seekers,49,3208.103548148577,1817.612975328263,1390.490572820314,0.09543582182949309,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Value Seekers,41,2491.591219550952,1444.872419684325,1046.7187998666268,0.1650274761678742,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Value Seekers,37,2279.9820455837694,1229.744301072746,1050.2377445110233,0.1696757576390095,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Mainstream,34,2356.3303787667837,1333.1750399550237,1023.15533881176,0.04839654133517519,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Mainstream,41,2691.0279103319576,1553.67456838732,1137.3533419446376,0.08054801885588213,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Mainstream,34,2066.5004554990855,1146.1717830052883,920.3286724937973,0.15493500174624647,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Mainstream,45,2655.0922778658573,1487.5962241656214,1167.496053700236,0.15439267033279047,Paid Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Premium,27,1716.8583398478488,930.803226296738,786.0551135511108,0.08986262658062431,Organic Search
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Premium,23,1722.8630834355065,996.1193052403966,726.7437781951099,0.016165247159907137,Email
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Premium,27,1565.5198130750957,806.259450306195,759.2603627689007,0.16454413717478988,Paid Social
2024-01-01 00:00:00,Jan,Q1,Activewear,Lifestyle,West,Premium,24,1435.7390252583214,867.0651134961456,568.6739117621757,0.17727356431476854,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Value Seekers,35,4783.013386209502,2409.0159401169453,2373.9974460925564,0.08486885854163216,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Value Seekers,28,3448.8322815064553,1683.8229941082245,1765.0092873982308,0.0970297855992344,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Value Seekers,25,3096.8490708318336,1568.6460274120973,1528.2030434197363,0.16449735377883695,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Value Seekers,33,4051.1294980621365,1968.6731304069267,2082.4563676552098,0.10073748490942055,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Mainstream,24,3142.90028759606,1506.0004471818152,1636.8998404142449,0.052634387653649,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Mainstream,28,3740.769248679805,1870.1782056234917,1870.5910430563133,0.07799454835356343,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Mainstream,30,3579.5782335764325,1761.8732570902039,1817.7049764862286,0.1431306125661977,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Mainstream,21,2446.0088643310455,1275.5749875301408,1170.4338768009047,0.13358245072590968,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Premium,18,2605.5081177691586,1262.8660896466686,1342.64202812249,0.032039818360770064,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Premium,21,2656.8474922081855,1404.4432846316824,1252.404207576503,0.10119355181684335,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Premium,18,2179.2767115462902,1060.577313218958,1118.6993983273323,0.15584442202330248,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,North,Premium,19,2326.214988102442,1082.4891321770003,1243.7258559254417,0.11675448250666434,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Value Seekers,28,4078.6669386711624,2121.7168911292642,1956.9500475418981,0.04990813580075673,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Value Seekers,18,2459.2396835938816,1277.1105616931054,1182.1291219007762,0.07616029395730015,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Value Seekers,19,2213.881912492146,1058.9285084833907,1154.9534040087553,0.14545797715128392,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Value Seekers,14,1777.1405391341345,821.0280500801722,956.1124890539623,0.10940149333094357,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Mainstream,31,4553.135276492137,2331.6516594358895,2221.483617056247,0.00015660893571361328,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Mainstream,23,3123.383176834113,1527.3223690677298,1596.060807766383,0.03975897453271987,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Mainstream,15,1724.964454685579,841.7790847552325,883.1853699303466,0.14423402060090196,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Mainstream,24,3179.4893026698037,1592.8112248151133,1586.6780778546904,0.09740230896338026,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Premium,24,3363.367185082493,1721.491594625784,1641.875590456709,0.022692180883185527,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Premium,15,2028.5887034769305,982.7212016915772,1045.8675017853534,0.07354292284099763,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Premium,9,1107.6040340229815,527.0558049224143,580.5482291005673,0.15770271691721477,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,South,Premium,15,1861.9339835947712,840.1939291178028,1021.7400544769685,0.08671917616105554,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Value Seekers,32,4442.563831423082,2183.3998560726855,2259.1639753503964,0.06984822721150268,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Value Seekers,26,3472.21457487595,1721.491210294045,1750.723364581905,0.08752775867022144,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Value Seekers,30,3486.474560134639,1742.0420370416336,1744.4325230930053,0.1556260060826148,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Value Seekers,29,3614.8135118237333,1824.4679288151683,1790.345583008565,0.11753830045522405,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Mainstream,29,3810.2956275954093,1793.9936947222025,2016.3019328732069,0.05025881549608452,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Mainstream,23,3133.1981570079975,1565.1404794450766,1568.0576775629208,0.062369382391133314,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Mainstream,36,4066.7041155325164,1923.9250325965875,2142.779082935929,0.14161186037025303,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Mainstream,26,3421.9111827749643,1751.8053861300589,1670.1057966449055,0.11639781110695961,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Premium,13,1894.7664254913793,933.5059704072312,961.2604550841481,0.0446639282267448,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Premium,12,1597.8071466276456,774.2263137667851,823.5808328608605,0.06157285072204902,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Premium,18,2178.501710889263,1084.5995082419533,1093.9022026473097,0.14401434952624662,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,East,Premium,14,1532.4022224745358,776.6486593652575,755.7535631092784,0.14976615686965852,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Value Seekers,28,3648.938831296912,1823.5437860791226,1825.3950452177896,0.04074717434851602,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Value Seekers,31,3924.324769771813,1739.8934911495573,2184.4312786222554,0.10897887900756618,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Value Seekers,28,3493.77545415242,1710.987167380233,1782.7882867721871,0.12302721078064678,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Value Seekers,18,2241.74151902452,1092.0564624567546,1149.6850565677655,0.15448228749002718,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Mainstream,18,2430.743049012415,1183.4971202218505,1247.2459287905647,0.03891794372021225,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Mainstream,22,2975.920517226777,1446.988302180724,1528.932215046053,0.11279271200355859,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Mainstream,26,3422.383890989423,1718.7303130492342,1703.6535779401888,0.12485961150657841,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Mainstream,22,2847.0330877487027,1410.3839388248937,1436.649148923809,0.10780221479635743,Paid Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Premium,19,2546.087938182456,1268.6634211600735,1277.4245170223826,0.05080010372664417,Organic Search
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Premium,16,2168.8172735953785,1069.930145135884,1098.8871284594945,0.05305711575619736,Email
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Premium,8,976.3779348481773,499.5222258188395,476.85570902933785,0.1063218427617576,Paid Social
2024-01-01 00:00:00,Jan,Q1,Premium Audio,Electronics,West,Premium,17,2243.847540168435,1128.523283799905,1115.32425636853,0.1035776430257151,Paid Search
2024-01-01 00:00:00,Jan,Q1,Pro Camera,Electronics,North,Value Seekers,17,3295.406401258845,1431.5489530730038,1863.8574481858413,0.09490119214514542,Organic Search
2024-01-01 00:00:00,Jan,Q1,Pro Camera,Electronics,North,Value Seekers,15,3012.981963346421,1416.1381008836852,1596.8438624627356,0.1275333412988872,Email
2024-01-01 00:00:00,Jan,Q1,Pro Camera,Electronics,North,Value Seekers,19,3602.2892213551463,1660.749841598633,1941.5393797565132,0.14391204424049642,Paid Social
2024-01-01 00:00:00,Jan,Q1,Pro Camera,Electronics,North,Value Seekers,19,3543.0823678026836,1698.217562240139,1844.8648055625447,0.1467148069715814,Paid Search
